	Locustag	Gene	Description	FeatureType	pcnB	WT	cluster
2459	DN756_00220	fdhE	formate dehydrogenase accessory protein FdhE	CDS	0.47950787828888625	0.5204209759035284	2
2460	DN756_00210	fdxH	formate dehydrogenase subunit beta	CDS	0.4954449325949976	0.5512335004819532	2
2461	DN756_21650		conjugal transfer protein TraI	CDS	0.37722101587498785	0.4657330343432803	2
2462	DN756_20280		uroporphyrinogen-III synthase	CDS	0.5112671054468134	0.4973694420211381	2
2463	DN756_00610		type I secretion C-terminal target domain-containing protein	CDS	0.490427496023223	0.4356898177253744	2
2464	DN756_00635		NAD(P)/FAD-dependent oxidoreductase	CDS	0.4910929367615695	0.543921710476131	2
2465	DN756_21280		serine/threonine protein kinase	CDS	0.4596443033461925	0.4603399013626296	2
2466	DN756_21285		DUF1040 family protein	CDS	0.4204946478304106	0.4318691323186763	2
2467	DN756_00970		multidrug DMT transporter permease	CDS	0.48295695479413375	0.4446499906409099	2
2468	DN756_21295		molybdopterin-guanine dinucleotide biosynthesis protein B	CDS	0.5052297614671561	0.4561503338573448	2
2469	DN756_00965		phage tail protein	CDS	0.5142172547866507	0.516460355210289	2
2470	DN756_00960		phage baseplate assembly protein V	CDS	0.48425000280819236	0.46606600835160894	2
2471	DN756_21275		protein disulfide oxidoreductase DsbA	CDS	0.5146938974724597	0.47802390204608325	2
2472	DN756_21335		FadR family transcriptional regulator	CDS	0.5025375149321857	0.48591411166987225	2
2473	DN756_21345		transcriptional regulator	CDS	0.4994093537818344	0.5015307336515459	2
2474	DN756_00950		baseplate J/gp47 family protein	CDS	0.44958250610188577	0.4394979079721197	2
2475	DN756_21360		low affinity potassium transporter Kup	CDS	0.5010545251695623	0.526656076449413	2
2476	DN756_21365	ravA	ATPase RavA	CDS	0.426102721718209	0.4524864956950036	2
2477	DN756_21370	viaA	ATPase RavA stimulator ViaA	CDS	0.4747378788913691	0.44859199392201654	2
2478	DN756_00945		DUF2313 domain-containing protein	CDS	0.575101508054621	0.42503936550583904	2
2479	DN756_21340		DHA2 family efflux MFS transporter permease subunit	CDS	0.4663186277188679	0.47146131027163524	2
2480	DN756_00940		phage tail protein	CDS	0.4945267570424817	0.46295597521776705	2
2481	DN756_00975		phage tail tape measure protein	CDS	0.5265974413731205	0.5154871863458357	2
2482	DN756_21255	yihI	Der GTPase-activating protein YihI	CDS	0.4354540524469335	0.5221426083389273	2
2483	DN756_01065		DUF2786 domain-containing protein	CDS	0.43363450898913514	0.5402347496884683	2
2484	DN756_01060		ANR family transcriptional regulator	CDS	0.5577295033087243	0.33878561870942536	2
2485	DN756_21195		AsmA family protein	CDS	0.4348777895405357	0.5268278482791963	2
2486	DN756_21200		GNAT family N-acetyltransferase	CDS	0.4901360930896312	0.5106742073935852	2
2487	DN756_21205	dtd	D-tyrosyl-tRNA(Tyr) deacylase	CDS	0.5126769249574052	0.521855832607343	2
2488	DN756_01055		hypothetical protein	CDS	0.520727026403755	0.4674692595480674	2
2489	DN756_01015		hypothetical protein	CDS	0.5150465149513601	0.5117681600421576	2
2490	DN756_21215		glucose-1-phosphatase	CDS	0.4810261677073354	0.535449915687383	2
2491	DN756_01045		hypothetical protein	CDS	0.5193145642049783	0.47971771426035015	2
2492	DN756_01035		hypothetical protein	CDS	0.5114868249095961	0.5215694575043396	2
2493	DN756_01030		hypothetical protein	CDS	0.5317871805310335	0.46645299395366047	2
2494	DN756_01025		regulatory protein GemA	CDS	0.5484503276451433	0.44171994312891866	2
2495	DN756_01020		hypothetical protein	CDS	0.5076740902792026	0.4971158552099404	2
2496	DN756_21250		high mobility group protein Z	CDS	0.6220247438267456	0.29832434536965163	2
2497	DN756_01050		hypothetical protein	CDS	0.63844523725272	0.3917994053197477	2
2498	DN756_21385	mioC	FMN-binding protein MioC	CDS	0.4194126065346551	0.48821447008764873	2
2499	DN756_21390		hypothetical protein	CDS	0.4908578141311741	0.5074620265690696	2
2500	DN756_00935		tail assembly chaperone	CDS	0.508940224837661	0.48791745655297325	2
2501	DN756_21510		6-phosphogluconate phosphatase	CDS	0.47498262914493183	0.46917776210978	2
2502	DN756_21525		hypothetical protein	CDS	0.5547031043826154	0.4981933207933608	2
2503	DN756_21530		hypothetical protein	CDS	0.29666335166739427	0.6203917328761868	2
2504	DN756_21535		DUF1240 domain-containing protein	CDS	0.5579212544135113	0.44099188480536233	2
2505	DN756_21540	fabV	enoyl-[acyl-carrier-protein] reductase FabV	CDS	0.547944151409276	0.49658277427045644	2
2506	DN756_00760	glgB	1,4-alpha-glucan branching protein GlgB	CDS	0.5094818669668049	0.4526524513717805	2
2507	DN756_21505		amino acid ABC transporter permease	CDS	0.5149391144642933	0.4379532305182575	2
2508	DN756_00750		invasin-like inverse autotransporter protein	CDS	0.5435890359262283	0.4794441862788074	2
2509	DN756_00730	asd	aspartate-semialdehyde dehydrogenase	CDS	0.41976827878554335	0.5019465579170183	2
2510	DN756_00725		YhgN family NAAT transporter	CDS	0.4677362248314253	0.43614419338212107	2
2511	DN756_00700		gluconate transporter	CDS	0.4688400303842951	0.501747267095258	2
2512	DN756_00695	gntR	HTH-type transcriptional regulator GntR	CDS	0.5436445882390432	0.4827188510111486	2
2513	DN756_00645		sugar ABC transporter ATP-binding protein	CDS	0.5229705980702984	0.4225567995607676	2
2514	DN756_00640		hybrid sensor histidine kinase/response regulator	CDS	0.5295881366763643	0.520161295837894	2
2515	DN756_00735		hypothetical protein	CDS	0.4509499235756769	0.46424901766540755	2
2516	DN756_00800		DUF943 family protein	CDS	0.6413469286090462	0.35915092997058073	2
2517	DN756_00820	glpG	rhomboid family intramembrane serine protease GlpG	CDS	0.5192910768041917	0.5280995678706697	2
2518	DN756_21490		polymer-forming cytoskeletal family protein	CDS	0.48361181460357533	0.37957177448872415	2
2519	DN756_00930		DNA adenine methylase	CDS	0.50681323706267	0.5142405925208008	2
2520	DN756_00920		intracellular growth attenuator family protein	CDS	0.49050694945867346	0.49881368817707333	2
2521	DN756_00915		GMP/IMP nucleotidase	CDS	0.4713988116755971	0.49259713507191955	2
2522	DN756_00910		ribosome-associated heat shock protein Hsp15	CDS	0.46972447047845456	0.5170237207836863	2
2523	DN756_00905	hslO	Hsp33 family molecular chaperone HslO	CDS	0.4765317042924183	0.49332418345894147	2
2524	DN756_00895	envZ	two-component system sensor histidine kinase EnvZ	CDS	0.49196663326872847	0.45383780440677174	2
2525	DN756_00890	ompR	two-component system response regulator OmpR	CDS	0.44638226067160763	0.4195524275048778	2
2526	DN756_00885	greB	transcription elongation factor GreB	CDS	0.45812402749132913	0.4937205248307934	2
2527	DN756_21450		bifunctional N-acetylglucosamine-1-phosphate uridyltransferase/glucosamine-1-phosphate acetyltransferase	CDS	0.5149966764793688	0.5366738745866737	2
2528	DN756_00865		ferrous iron transporter C	CDS	0.3769755756918637	0.5028095713490657	2
2529	DN756_00860		DUF1471 domain-containing protein	CDS	0.49808372791574523	0.4435403163385162	2
2530	DN756_00855	bioH	pimeloyl-[acyl-carrier protein] methyl ester esterase	CDS	0.45205349765208763	0.5081475759674731	2
2531	DN756_00845		Fe-S biogenesis protein NfuA	CDS	0.4703890499235748	0.582399119858481	2
2532	DN756_00825	glpE	thiosulfate sulfurtransferase GlpE	CDS	0.4719242822100749	0.5132679121068978	2
2533	DN756_21485	phoU	phosphate transport system regulator PhoU	CDS	0.5240852934522036	0.5324470633217937	2
2534	DN756_00615		NADP-specific glutamate dehydrogenase	CDS	0.48498805619177887	0.446809205361759	2
2535	DN756_01925		glucose-6-phosphate isomerase	CDS	0.5065247477001674	0.5016243120807157	2
2536	DN756_01930	psiE	phosphate-starvation-inducible protein PsiE	CDS	0.5119552953575802	0.48925253700854826	2
2537	DN756_20265		adenylate cyclase	CDS	0.4338182191979508	0.5182961176489753	2
2538	DN756_19135		bifunctional ADP-dependent NAD(P)H-hydrate dehydratase/NAD(P)H-hydrate epimerase	CDS	0.523567137065371	0.42959058522132715	2
2539	DN756_19140	queG	tRNA epoxyqueuosine(34) reductase QueG	CDS	0.5196655974383682	0.47034190711399465	2
2540	DN756_19160		hypothetical protein	CDS	0.5024499311264966	0.4849734229171851	2
2541	DN756_19165		oligoribonuclease	CDS	0.5102713213948531	0.4917162800984317	2
2542	DN756_02710		hypothetical protein	CDS	0.4362794504683921	0.47377300246482806	2
2543	DN756_02680	zapE	cell division protein ZapE	CDS	0.42900734347293307	0.5056207730694339	2
2544	DN756_02755	osmY	osmotically-inducible protein OsmY	CDS	0.46139429847301805	0.5021139899530094	2
2545	DN756_19180		phosphatidylserine decarboxylase proenzyme	CDS	0.4633380625618171	0.535883227753827	2
2546	DN756_19190		elongation factor P--(R)-beta-lysine ligase	CDS	0.5117408106568301	0.5013215001478796	2
2547	DN756_02665	degS	serine endoprotease DegS	CDS	0.43368592554495466	0.5105491793528111	2
2548	DN756_02660	murA	UDP-N-acetylglucosamine 1-carboxyvinyltransferase	CDS	0.5103854842249111	0.5442912023227343	2
2549	DN756_02655		BolA family iron metabolism protein IbaG	CDS	0.4842226675331177	0.5606673336309834	2
2550	DN756_02650	mlaB	lipid asymmetry maintenance protein MlaB	CDS	0.5367145571519035	0.5054350690440828	2
2551	DN756_19220	sugE	quaternary ammonium compound-resistance protein SugE	CDS	0.5419917084347318	0.4428720384269502	2
2552	DN756_02675		DUF1043 family protein	CDS	0.48647663575221767	0.5364007598964925	2
2553	DN756_19225	efp	elongation factor P	CDS	0.5114898087732397	0.5140928611352781	2
2554	DN756_19125	amiB	N-acetylmuramoyl-L-alanine amidase AmiB	CDS	0.4753718832532007	0.5407349013834052	2
2555	DN756_02760	diaA	DnaA initiator-associating protein DiaA	CDS	0.4563231301897733	0.4904698274844029	2
2556	DN756_02805		DoxX family protein	CDS	0.4140733359690708	0.47269457863237546	2
2557	DN756_02800		glutathione S-transferase family protein	CDS	0.41671453341387354	0.43155494446553117	2
2558	DN756_02795		LysR family transcriptional regulator	CDS	0.45282030440136617	0.5118169468309081	2
2559	DN756_19060	bsmA	biofilm peroxide resistance protein BsmA	CDS	0.455781848442762	0.5163418369215714	2
2560	DN756_02790		pirin family protein	CDS	0.4559211271042269	0.49215266428797655	2
2561	DN756_19070	rlmB	23S rRNA (guanosine(2251)-2'-O)-methyltransferase RlmB	CDS	0.5504457997584087	0.49954926112023623	2
2562	DN756_19120		DNA mismatch repair protein MutL	CDS	0.4874133116655543	0.5621322439641258	2
2563	DN756_02780		16S rRNA (cytidine(1402)-2'-O)-methyltransferase	CDS	0.4882408738002237	0.5110864379672792	2
2564	DN756_02775		penicillin-binding protein activator	CDS	0.47000450188864057	0.5156446113954986	2
2565	DN756_19090		DUF2065 domain-containing protein	CDS	0.5103609178527441	0.4791465944123188	2
2566	DN756_02770		YraN family protein	CDS	0.4811404410349425	0.5359044334908443	2
2567	DN756_02765		hypothetical protein	CDS	0.656977166372579	0.29161495241094476	2
2568	DN756_19105	hflX	GTPase HflX	CDS	0.5116944836987901	0.5010927518171178	2
2569	DN756_19110		RNA-binding protein Hfq	CDS	0.5137772003657659	0.5226073961787394	2
2570	DN756_19080		transcriptional regulator	CDS	0.5085387516893822	0.5061268968067562	2
2571	DN756_02645	mlaC	phospholipid-binding protein MlaC	CDS	0.4870394379479648	0.4996954235790747	2
2572	DN756_02640	mlaD	outer membrane lipid asymmetry maintenance protein MlaD	CDS	0.48917670384931317	0.5077004333252451	2
2573	DN756_19240		hypothetical protein	CDS	0.4505175731736155	0.5961250244981474	2
2574	DN756_02500		ribonuclease inhibitor	CDS	0.45410624289222473	0.5189863772117818	2
2575	DN756_02495		ribonuclease	CDS	0.45296221960201544	0.5054297499640424	2
2576	DN756_19375	fucO	lactaldehyde reductase	CDS	0.5057973131264268	0.5162121664175529	2
2577	DN756_19380	rhaM	L-rhamnose mutarotase	CDS	0.42962543900331224	0.48372878500292593	2
2578	DN756_19385		ssDNA-binding protein	CDS	0.4872493837117605	0.4769940206974294	2
2579	DN756_02490		NAD-dependent succinate-semialdehyde dehydrogenase	CDS	0.49394216484812825	0.5482245413532011	2
2580	DN756_19360		rhamnulokinase	CDS	0.5060543831022118	0.49172351188016344	2
2581	DN756_02485	aaeB	p-hydroxybenzoic acid efflux pump subunit AaeB	CDS	0.4178134177401735	0.5264009964754107	2
2582	DN756_19405		aspartate/tyrosine/aromatic aminotransferase	CDS	0.5028468272593138	0.5459545346806941	2
2583	DN756_19420		quinone oxidoreductase	CDS	0.5013887382330706	0.5131179155579544	2
2584	DN756_19425	pspG	envelope stress response protein PspG	CDS	0.38149076817509664	0.54683185284868	2
2585	DN756_19430	dusA	tRNA dihydrouridine(20/20a) synthase DusA	CDS	0.48856282995679695	0.46484206265822514	2
2586	DN756_02470	aaeR	HTH-type transcriptional activator AaeR	CDS	0.46528973423194414	0.46717568616051774	2
2587	DN756_19440	lexA	repressor LexA	CDS	0.4706242127762641	0.4707015504400101	2
2588	DN756_19400		MmcQ/YjbR family DNA-binding protein	CDS	0.4571276904793064	0.5192067687949042	2
2589	DN756_02510	pmbA	metalloprotease PmbA	CDS	0.4592545395718496	0.5472254726952884	2
2590	DN756_02515		hypothetical protein	CDS	0.411820203577586	0.4984780000199022	2
2591	DN756_19340		rhamnose/proton symporter RhaT	CDS	0.5408226941012684	0.4906066798182344	2
2592	DN756_02635	mlaE	lipid asymmetry maintenance ABC transporter permease subunit MlaE	CDS	0.5022530032115138	0.460654578940599	2
2593	DN756_02630	mlaF	phospholipid ABC transporter ATP-binding protein MlaF	CDS	0.5150473918906419	0.5017486855635634	2
2594	DN756_02625		calcium/sodium antiporter	CDS	0.48369254726606914	0.4824840545273671	2
2595	DN756_02620	kdsD	arabinose-5-phosphate isomerase KdsD	CDS	0.5057383255632686	0.47715233508235905	2
2596	DN756_02615		3-deoxy-D-manno-octulosonate 8-phosphate phosphatase KdsC	CDS	0.4682581065775133	0.4870365756917933	2
2597	DN756_02610	lptC	LPS export ABC transporter periplasmic protein LptC	CDS	0.44555065116703174	0.5513319668500429	2
2598	DN756_02605	lptA	lipopolysaccharide ABC transporter substrate-binding protein LptA	CDS	0.432925841910262	0.5052632416367359	2
2599	DN756_02600		lipopolysaccharide ABC transporter ATP-binding protein	CDS	0.4661791290651608	0.49256320578510626	2
2600	DN756_02575	rapZ	RNase adapter RapZ	CDS	0.5163678601815069	0.5015069592729068	2
2601	DN756_02540	treR	HTH-type transcriptional regulator TreR	CDS	0.46090445861631496	0.5514482098542388	2
2602	DN756_02520		soluble cytochrome b562 2	CDS	0.3867298205662233	0.5295330335483349	2
2603	DN756_19305		transcriptional regulator	CDS	0.4613895693438288	0.5496258113693823	2
2604	DN756_19315		enhancing factor	CDS	0.6147029138394299	0.40780507302493246	2
2605	DN756_19325		subtilase cytotoxin subunit B	CDS	0.5569519965821857	0.31276431352432443	2
2606	DN756_19330		IS1 family transposase	CDS	0.4456031261770669	0.5344934173827355	2
2607	DN756_02815		hypothetical protein	CDS	0.4425092801055765	0.5025465129523851	2
2608	DN756_19445		diacylglycerol kinase	CDS	0.46832046367272195	0.4013461474575192	2
2609	DN756_02820		DUF883 domain-containing protein	CDS	0.4601695499989299	0.48946726146127334	2
2610	DN756_19020		lysine transporter LysM	CDS	0.48149306315227497	0.498429820801808	2
2611	DN756_03015		adhesin	CDS	0.4865236107022891	0.5469230339500594	2
2612	DN756_02965		hypothetical protein	CDS	0.46517407810941974	0.39090757609193294	2
2613	DN756_02960		hypothetical protein	CDS	0.20609784388515656	0.7653877154984055	2
2614	DN756_02955		filamentous hemagglutinin N-terminal domain-containing protein	CDS	0.5153601403455929	0.44552642398911274	2
2615	DN756_02950		ShlB/FhaC/HecB family hemolysin secretion/activation protein	CDS	0.5173996520289004	0.4158227324402074	2
2616	DN756_02945		VWA domain-containing protein	CDS	0.45402414649135775	0.5089650787159565	2
2617	DN756_03035		ABC transporter ATP-binding protein	CDS	0.4472728654971061	0.542062107972685	2
2618	DN756_02940		tellurium resistance protein TerX	CDS	0.46038238567742606	0.47180117458762777	2
2619	DN756_02935		VWA domain-containing protein	CDS	0.4877894981246844	0.4986283965119382	2
2620	DN756_18800		phosphoglucosamine mutase	CDS	0.4768657814692002	0.5525094722944537	2
2621	DN756_18805		dihydropteroate synthase	CDS	0.4554993765738975	0.551393823394666	2
2622	DN756_18810	ftsH	ATP-dependent zinc metalloprotease FtsH	CDS	0.5083109829597874	0.5201387874920387	2
2623	DN756_18815		23S rRNA (uridine(2552)-2'-O)-methyltransferase	CDS	0.4940026636654042	0.5523437441474798	2
2624	DN756_18820	yhbY	ribosome assembly RNA-binding protein YhbY	CDS	0.5272263982041925	0.4951043262303555	2
2625	DN756_18780		ribosome maturation factor	CDS	0.5093574722478695	0.5317301541136586	2
2626	DN756_15665		HNH endonuclease	CDS	0.48179536543207196	0.5167659644625743	2
2627	DN756_03040		cellobiose phosphorylase	CDS	0.4889338493403883	0.5621232023245963	2
2628	DN756_18725		type II toxin-antitoxin system RelE/ParE family toxin	CDS	0.46609480654209545	0.4423222100160477	2
2629	DN756_03125		RidA family protein	CDS	0.5405973731940085	0.37894143788734064	2
2630	DN756_03120		transcriptional regulator	CDS	0.5642719115757288	0.4379541365818537	2
2631	DN756_18660		alginate lyase	CDS	0.5377704035278891	0.4548886014966607	2
2632	DN756_03095		hypothetical protein	CDS	0.42974250343142073	0.5957766617823538	2
2633	DN756_18670		GIY-YIG nuclease family protein	CDS	0.48205031418118194	0.5057166840364846	2
2634	DN756_18675		N-acetyltransferase	CDS	0.5337547338404659	0.5077076260270764	2
2635	DN756_03045		LacI family transcriptional regulator	CDS	0.47550286756209603	0.48998809659845555	2
2636	DN756_03090		hypothetical protein	CDS	0.44696212725193013	0.47023499481199854	2
2637	DN756_03065		hypothetical protein	CDS	0.4966962331413171	0.4762571015796927	2
2638	DN756_18700		TolC family protein	CDS	0.4720113657072192	0.47650266570988864	2
2639	DN756_18705		multidrug efflux RND transporter permease subunit	CDS	0.5566706822692187	0.4848586720567778	2
2640	DN756_03060		carbohydrate ABC transporter permease	CDS	0.47774347593284955	0.5230752527270494	2
2641	DN756_03050		extracellular solute-binding protein	CDS	0.4274089950109113	0.5038718760761639	2
2642	DN756_18720		XRE family transcriptional regulator	CDS	0.46589086367759247	0.48602339056072935	2
